id,category0,category1,category2,category3,details,price,date
3063,infra,infra_base,infra_base_rent,infra_base_rent_space,Деталі для infra base rent space,9017,2023-10-02
3064,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,8768,2023-01-16
3065,extra,extra_it_outsource,extra_it_outsource_infra_mgmt,extra_it_outsource_infra_mgmt,Деталі для extra it outsource infra mgmt,5027,2023-10-01
3066,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,1072,2024-02-10
3067,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_pension,Деталі для staff tech insurance pension,2655,2024-04-30
3068,support,support_tech,support_tech_update,support_tech_update_compat,Деталі для support tech update compat,9696,2023-12-23
3069,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_modern,Деталі для infra cable upgrade modern,2336,2024-02-11
3070,staff,staff_admin,staff_admin_salary,staff_admin_salary_bonus,Деталі для staff admin salary bonus,9652,2024-02-03
3071,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,5802,2023-04-13
3072,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,8136,2023-10-29
3073,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_print,Деталі для admin marketing ads print,4967,2023-03-15
3074,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,4888,2024-07-09
3075,extra,extra_consult,extra_consult_info,extra_consult_info_research,Деталі для extra consult info research,1645,2023-02-01
3076,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,8097,2023-04-11
3077,infra,infra_telecom,infra_telecom_modern,infra_telecom_modern_replace,Деталі для infra telecom modern replace,7355,2023-08-24
3078,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_life,Деталі для staff tech insurance life,1615,2024-02-07
3079,extra,extra_security,extra_security_guard,extra_security_guard_premises,Деталі для extra security guard premises,8604,2023-02-12
3080,infra,infra_cable,infra_cable_maint,infra_cable_maint_preventive,Деталі для infra cable maint preventive,1143,2023-11-25
3081,staff,staff_admin,staff_admin_salary,staff_admin_salary_bonus,Деталі для staff admin salary bonus,8203,2024-01-16
3082,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,8917,2024-02-18
3083,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,8206,2024-09-12
3084,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_life,Деталі для staff tech insurance life,2195,2024-05-22
3085,infra,infra_base,infra_base_rent,infra_base_rent_space,Деталі для infra base rent space,6745,2024-01-20
3086,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,2577,2024-08-27
3087,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,3395,2024-03-04
3088,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,4496,2024-05-31
3089,infra,infra_telecom,infra_telecom_serv,infra_telecom_serv_check,Деталі для infra telecom serv check,8332,2023-08-11
3090,extra,extra_consult,extra_consult_info,extra_consult_info_research,Деталі для extra consult info research,6670,2024-02-25
3091,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_life,Деталі для staff tech insurance life,4989,2023-03-19
3092,support,support_client,support_client_training,support_client_training_courses,Деталі для support client training courses,2067,2023-09-01
3093,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,9462,2024-05-27
3094,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_legal,Деталі для extra consult outsourcing legal,6032,2023-11-06
3095,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,8597,2023-05-23
3096,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,3256,2023-07-04
3097,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,1875,2024-11-01
3098,extra,extra_security,extra_security_guard,extra_security_guard_cameras,Деталі для extra security guard cameras,9820,2024-05-16
3099,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,2019,2023-10-08
3100,infra,infra_telecom,infra_telecom_serv,infra_telecom_serv_config,Деталі для infra telecom serv config,2226,2024-09-03
3101,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,2685,2023-12-17
3102,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,6906,2024-09-30
3103,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_life,Деталі для staff tech insurance life,3962,2023-08-07
3104,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,4966,2023-06-11
3105,admin,admin_office,admin_office_supplies,admin_office_supplies_paper,Деталі для admin office supplies paper,6658,2023-06-14
3106,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,3187,2024-02-04
3107,extra,extra_consult,extra_consult_info,extra_consult_info_research,Деталі для extra consult info research,4670,2024-08-30
3108,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,1099,2024-08-07
3109,admin,admin_office,admin_office_rent,admin_office_rent_parking,Деталі для admin office rent parking,2030,2024-02-23
3110,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_modern,Деталі для infra cable upgrade modern,3516,2023-04-03
3111,support,support_tech,support_tech_update,support_tech_update_compat,Деталі для support tech update compat,3526,2023-06-16
3112,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_antenna,Деталі для infra telecom purchase antenna,2818,2023-05-12
3113,admin,admin_market,admin_market_research,admin_market_research_competitors,Деталі для admin market research competitors,6171,2023-10-17
3114,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,6032,2023-12-25
3115,staff,staff_support,staff_support_expenses,staff_support_expenses_transport,Деталі для staff support expenses transport,4532,2023-09-25
3116,infra,infra_cable,infra_cable_maint,infra_cable_maint_diagnostics,Деталі для infra cable maint diagnostics,1258,2024-05-23
3117,support,support_tech,support_tech_update,support_tech_update_system,Деталі для support tech update system,1678,2023-09-17
3118,support,support_tech,support_tech_repair,support_tech_repair_parts,Деталі для support tech repair parts,5906,2023-06-26
3119,infra,infra_cable,infra_cable_maint,infra_cable_maint_diagnostics,Деталі для infra cable maint diagnostics,2058,2023-04-27
3120,infra,infra_telecom,infra_telecom_serv,infra_telecom_serv_clean,Деталі для infra telecom serv clean,9395,2023-05-26
3121,extra,extra_consult,extra_consult_info,extra_consult_info_reports,Деталі для extra consult info reports,5862,2023-08-19
3122,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_antenna,Деталі для infra telecom purchase antenna,1355,2024-02-05
3123,extra,extra_security,extra_security_guard,extra_security_guard_premises,Деталі для extra security guard premises,1854,2024-11-02
3124,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,6446,2023-02-06
3125,admin,admin_market,admin_market_research,admin_market_research_competitors,Деталі для admin market research competitors,3079,2024-06-14
3126,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_antenna,Деталі для infra telecom purchase antenna,8178,2023-02-18
3127,admin,admin_office,admin_office_supplies,admin_office_supplies_cartridges,Деталі для admin office supplies cartridges,4534,2024-05-23
3128,infra,infra_base,infra_base_rent,infra_base_rent_utilities,Деталі для infra base rent utilities,8934,2023-05-30
3129,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_print,Деталі для admin marketing ads print,3707,2024-09-17
3130,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_antenna,Деталі для infra telecom purchase antenna,9496,2023-12-26
3131,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,2805,2024-02-25
3132,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_legal,Деталі для extra consult outsourcing legal,9422,2024-05-01
3133,infra,infra_cable,infra_cable_maint,infra_cable_maint_preventive,Деталі для infra cable maint preventive,8889,2024-09-24
3134,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,1617,2024-02-01
3135,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,3315,2024-05-01
3136,extra,extra_security,extra_security_guard,extra_security_guard_premises,Деталі для extra security guard premises,5196,2024-07-25
3137,support,support_client,support_client_training,support_client_training_courses,Деталі для support client training courses,4234,2023-12-17
3138,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_online,Деталі для admin marketing ads online,9095,2024-08-20
3139,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,9734,2024-03-20
3140,infra,infra_cable,infra_cable_maint,infra_cable_maint_diagnostics,Деталі для infra cable maint diagnostics,6947,2024-07-28
3141,staff,staff_support,staff_support_expenses,staff_support_expenses_transport,Деталі для staff support expenses transport,8798,2024-07-22
3142,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,4313,2023-10-06
3143,staff,staff_support,staff_support_expenses,staff_support_expenses_meals,Деталі для staff support expenses meals,3341,2024-05-09
3144,support,support_client,support_client_training,support_client_training_courses,Деталі для support client training courses,2128,2024-07-09
3145,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,7045,2023-03-11
3146,extra,extra_consult,extra_consult_info,extra_consult_info_research,Деталі для extra consult info research,8039,2024-09-28
3147,staff,staff_admin,staff_admin_salary,staff_admin_salary_bonus,Деталі для staff admin salary bonus,1423,2024-06-19
3148,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,1762,2024-08-28
3149,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,9653,2024-04-25
3150,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,3983,2024-01-21
